ms,Sensor 1 (kg),Sensor 2 (kg),Sensor  3 (kg),Sensor 4 (kg),COP distance X,COP distance Y,Total Force (kg)
1699629,1.13767,0.900165,9.40407,8.93176,-0.870991,11.9993,20.3737
1699638,1.23518,0.956426,9.65224,9.20216,-0.865774,11.876,21.046
1699648,1.1485,1.04082,9.0318,8.56542,-0.725332,11.6806,19.7865
1699663,1.1485,1.04082,9.0318,8.56542,-0.725332,11.6806,19.7865
1699666,1.06182,0.872035,8.37591,7.92868,-0.873183,11.819,18.2385
1699681,1.06182,0.872035,8.37591,7.92868,-0.873183,11.819,18.2385
1699693,0.910134,0.787645,7.38321,6.96049,-0.849685,11.8249,16.0415
1699696,0.736775,0.562603,6.00938,5.64341,-1.04258,11.9904,12.9522
1699711,0.736775,0.562603,6.00938,5.64341,-1.04258,11.9904,12.9522
1699721,0.552581,0.431329,4.42284,4.20421,-0.884098,11.9288,9.61095
1699731,0.379222,0.318809,3.04901,2.84351,-1.00869,11.8226,6.59055
1699745,0.379222,0.318809,3.04901,2.84351,-1.00869,11.8226,6.59055
1699753,0.281708,0.234418,1.817,1.74448,-0.734514,11.2027,4.07761
1699761,0.281708,0.234418,1.817,1.74448,-0.734514,11.2027,4.07761
1699779,0.130019,0.0562603,0.83316,0.82863,-1.05905,11.9761,1.84807
1699780,0.0866794,0.0375069,0.230448,0.25295,-1.09741,8.8682,0.607585
1699790,0.0866794,0.0375069,0.230448,0.25295,-1.09741,8.8682,0.607585
1699800,0.0433397,0,0,0,0,0,0.0433397
1699813,0.0433397,0.0656371,0.0088634,0,0,0,0.11784
1699823,0.0433397,0.0656371,0.0088634,0,0,0,0.11784
1699833,0.0108349,0.0281302,0.0177268,0.0436121,0,0,0.100304
1699843,0.0108349,0.0281302,0.0177268,0.0436121,0,0,0.100304
1699847,0,0,0,0,0,0,0
1699861,0.0975143,0.0187534,0,0,0,0,0.116268
1699871,0.0975143,0.0187534,0,0,0,0,0.116268
1699882,0.0108349,0.0187534,0,0,0,0,0.0295884
1699891,0.0108349,0.0187534,0,0,0,0,0.0295884
1699901,0.0866794,0,0,0.00872242,0,0,0.0954018
1699911,0.0758445,0.00937672,0,0,0,0,0.0852212
1699928,0.0216699,0.0937672,0,0,0,0,0.115437
1699939,0.0541746,0.00937672,0,0,0,0,0.0635514
1699950,0.0541746,0.00937672,0,0,0,0,0.0635514
1699960,0,0,0,0,0,0,0
1699970,0,0,0,0,0,0,0
1700003,0.0216699,0.0750138,0,0,0,0,0.0966836
1700014,0.0108349,0.00937672,0,0.0174448,0,0,0.0376565
1700020,0,0.0187534,0,0,0,0,0.0187534
1700043,0,0.0468836,0,0.0348897,0,0,0.0817733
1700059,0.0216699,0,4.09489,3.21857,-3.06057,14.9114,7.33513
1700069,0.227533,0.0750138,7.75547,5.95741,-3.47934,14.3524,14.0154
1700079,0.227533,0.0750138,7.75547,5.95741,-3.47934,14.3524,14.0154
1700091,0.541746,0.337562,7.33889,5.57363,-3.56996,13.0873,13.7918
1700102,0.780115,0.468836,6.66528,5.14623,-3.50356,12.1311,13.0605
1700112,0.780115,0.468836,6.66528,5.14623,-3.50356,12.1311,13.0605
1700121,0.866794,0.581357,6.80709,5.23345,-3.44562,11.7792,13.4887
1700131,0.866794,0.581357,6.80709,5.23345,-3.44562,11.7792,13.4887
1700144,0.606756,0.506343,6.08029,4.84094,-2.7832,12.2252,12.0343
1700154,0.628426,0.496966,5.07873,4.08209,-2.74176,11.7178,10.2862
1700170,0.617591,0.459459,4.36079,3.52386,-2.77588,11.3945,8.9617
1700180,0.487572,0.393822,4.05944,3.2273,-2.83385,11.7628,8.16813
1700199,0.487572,0.393822,4.05944,3.2273,-2.83385,11.7628,8.16813
1700202,0.498407,0.403199,3.79353,3.04413,-2.72835,11.5051,7.73927
1700212,0.498407,0.403199,3.79353,3.04413,-2.72835,11.5051,7.73927
1700222,0.433397,0.365692,3.23514,2.51206,-3.01999,11.338,6.54629
1700234,0.411727,0.337562,2.26903,1.81426,-2.73628,10.3485,4.83258
1700255,0.270873,0.168781,1.21429,1.03797,-2.58562,10.1003,2.69191
1700265,0.130019,0.0843905,0.531804,0.453566,-2.58103,9.63878,1.19978
1700281,0.0541746,0,0,0.0436121,0,0,0.0977867
1700291,0.0541746,0,0,0.0436121,0,0,0.0977867
1700301,0,0.00937672,0,0,0,0,0.00937672
1700317,0.0325048,0,0,0,0,0,0.0325048
1700330,0.0325048,0,0,0,0,0,0.0325048
1700337,0.0541746,0,0,0,0,0,0.0541746
1700363,0,0,0,0,0,0,0
1700369,0,0.0562603,0,0,0,0,0.0562603
1700371,0.0541746,0.0375069,0,0,0,0,0.0916815
1700381,0.0866794,0.0187534,0,0.0261673,0,0,0.1316
1700391,0.0216699,0,0,0,0,0,0.0216699
1700420,0,0.0281302,0,0,0,0,0.0281302
1700424,0.0108349,0,0,0,0,0,0.0108349
1700433,0.0108349,0,0,0,0,0,0.0108349
1700444,0.0216699,0.0375069,0,0,0,0,0.0591767
1700454,0.0216699,0.0375069,0,0,0,0,0.0591767
1700464,0,0.0281302,0,0.0697794,0,0,0.0979095
1700474,0.0433397,0,0,0,0,0,0.0433397
1700484,0.0433397,0,0,0,0,0,0.0433397
1700493,0.0758445,0,0,0.00872242,0,0,0.0845669
1700508,0.0650096,0,0,0.00872242,0,0,0.073732
1700518,0.0650096,0.0468836,0,0,0,0,0.111893
1700528,0.0108349,0.00937672,0,0.00872242,0,0,0.0289341
1700552,0.0216699,0.00937672,0,0,0,0,0.0310466
1700555,0.0216699,0,0,0,0,0,0.0216699
1700565,0.0216699,0,0,0,0,0,0.0216699
1700576,0.0650096,0.0843905,0.0177268,0.0174448,0,0,0.184572
1700587,0.0650096,0.0843905,0.0177268,0.0174448,0,0,0.184572
1700596,0.0325048,0.00937672,0,0,0,0,0.0418815
1700608,0,0.00937672,0,0,0,0,0.00937672
1700618,0,0.00937672,0,0,0,0,0.00937672
1700627,0.0216699,0.0375069,0,0,0,0,0.0591767
1700638,0.0650096,0,0,0.0261673,0,0,0.0911768
1700654,0.0650096,0,0,0.0261673,0,0,0.0911768
1700656,0.0433397,0,0,0,0,0,0.0433397
1700679,0.0325048,0.0375069,0,0,0,0,0.0700117
1700689,0.0108349,0.0281302,0,0,0,0,0.0389651
1700706,0.0325048,0.0375069,0,0,0,0,0.0700117
1700730,0.0541746,0.00937672,0,0,0,0,0.0635514
1700737,0.0433397,0.00937672,0,0,0,0,0.0527164
1700746,0.0433397,0.00937672,0,0,0,0,0.0527164
1700756,0.0541746,0.0281302,0,0,0,0,0.0823048
1700766,0.0758445,0,0,0,0,0,0.0758445
1700778,0.0758445,0,0,0,0,0,0.0758445
1700788,0.0650096,0.0375069,0,0,0,0,0.102516
1700798,0.0433397,0.0375069,0,0,0,0,0.0808466
1700809,0.0433397,0.0375069,0,0,0,0,0.0808466
1700819,0.0433397,0,0,0.00872242,0,0,0.0520621
1700829,0.0433397,0,0,0.00872242,0,0,0.0520621
1700839,0,0.0187534,0,0,0,0,0.0187534
1700849,0.0325048,0.0468836,0,0.0174448,0,0,0.0968332
1700859,0.0325048,0.0468836,0,0.0174448,0,0,0.0968332
1700869,0,0.0187534,0,0,0,0,0.0187534
1700875,0.0541746,0,0,0,0,0,0.0541746
1700885,0.0541746,0,0,0,0,0,0.0541746
1700895,0.108349,0,0,0,0,0,0.108349
1700918,0,0,0,0,0,0,0
1700928,0.0325048,0.0468836,0,0,0,0,0.0793884
1700938,0.0325048,0.0468836,0,0,0,0,0.0793884
1700948,0.0325048,0.00937672,0,0,0,0,0.0418815
1700958,0,0.0281302,0,0,0,0,0.0281302
1700968,0,0.0281302,0,0,0,0,0.0281302
1700978,0,0.0468836,0,0,0,0,0.0468836
1701000,0.0325048,0.0375069,0,0,0,0,0.0700117
1701010,0.0758445,0.00937672,0,0,0,0,0.0852212
1701026,0.0433397,0.0187534,0,0,0,0,0.0620932
1701050,0.0433397,0.0562603,0,0,0,0,0.0996
1701060,0.0325048,0,0,0,0,0,0.0325048
1701099,0.0325048,0.0281302,0,0.0174448,0,0,0.0780798
1701105,0.0541746,0.00937672,0,0.0174448,0,0,0.0809962
1701108,0.0758445,0.0375069,0,0,0,0,0.113351
1701118,0.0758445,0.0375069,0,0,0,0,0.113351
1701130,0.0216699,0.00937672,0,0,0,0,0.0310466
1701140,0.0216699,0.0562603,0,0.0174448,0,0,0.095375
1701150,0.0216699,0.0562603,0,0.0174448,0,0,0.095375
1701160,0.0325048,0.0281302,0,0,0,0,0.0606349
1701170,0,0.0375069,0,0,0,0,0.0375069
1701193,0.0216699,0,0,0,0,0,0.0216699
1701203,0.0216699,0,0,0,0,0,0.0216699
1701213,0,0,0,0,0,0,0
1701223,0.0866794,0.0375069,0,0,0,0,0.124186
1701255,0.0433397,0.0468836,0,0.0348897,0,0,0.125113
1701257,0.0216699,0.0187534,0,0,0,0,0.0404233
1701270,0.0325048,0,0,0,0,0,0.0325048
1701280,0.0325048,0,0,0,0,0,0.0325048
1701290,0,0,0,0.0261673,0,0,0.0261673
1701300,0.0650096,0,0,0,0,0,0.0650096
1701310,0.0650096,0,0,0,0,0,0.0650096
1701320,0.0325048,0.0187534,0,0,0,0,0.0512582
1701330,0.0325048,0.0187534,0,0,0,0,0.0512582
1701341,0.0325048,0.0187534,0,0,0,0,0.0512582
1701351,0.0433397,0,0,0.0436121,0,0,0.0869518
1701374,0,0,0,0,0,0,0
1701385,0.0325048,0,0,0.00872242,0,0,0.0412272
1701402,0.0325048,0.0468836,0,0,0,0,0.0793884
1701411,0,0.0187534,0,0,0,0,0.0187534
1701419,0,0.0187534,0,0,0,0,0.0187534
1701434,0.0758445,0,0,0.0174448,0,0,0.0932893
1701466,0.0758445,0,0,0.0174448,0,0,0.0932893
1701473,0,0,0,0,0,0,0
1701483,0.0541746,0.0375069,0,0,0,0,0.0916815
1701493,0.0108349,0.0281302,0,0,0,0,0.0389651
1701515,0.0758445,0.0656371,0,0,0,0,0.141482
1701532,0.0325048,0,0,0,0,0,0.0325048
1701542,0.0325048,0,0,0,0,0,0.0325048
1701551,0.0325048,0,0,0,0,0,0.0325048
1701561,0.0433397,0,0,0,0,0,0.0433397
1701578,0.0433397,0,0,0,0,0,0.0433397
1701580,0,0,0,0,0,0,0
1701597,0.0108349,0.00937672,0,0,0,0,0.0202117
1701601,0.0108349,0.00937672,0,0,0,0,0.0202117
1701616,0,0.0281302,0,0,0,0,0.0281302
1701621,0.0108349,0,0,0,0,0,0.0108349
1701631,0.0108349,0,0,0,0,0,0.0108349
1701641,0.0433397,0.0187534,0,0,0,0,0.0620932
1701651,0,0.0187534,0,0,0,0,0.0187534
1701661,0,0.0187534,0,0,0,0,0.0187534
1701671,0.0325048,0.0187534,0,0,0,0,0.0512582
1701682,0.0325048,0.0187534,0,0,0,0,0.0512582
1701691,0.0325048,0,0,0.00872242,0,0,0.0412272
1701703,0.0216699,0,0,0,0,0,0.0216699
1701713,0.0216699,0,0,0,0,0,0.0216699
1701723,0.0758445,0.0375069,0,0,0,0,0.113351
1701746,0,0.0281302,0,0,0,0,0.0281302
1701755,0.0650096,0.0281302,0,0,0,0,0.0931397
1701765,0.0650096,0.0281302,0,0,0,0,0.0931397
1701775,0.0108349,0.00937672,0,0,0,0,0.0202117
1701785,0.0216699,0.00937672,0,0,0,0,0.0310466
1701795,0.0216699,0.00937672,0,0,0,0,0.0310466
1701805,0.0650096,0,0,0,0,0,0.0650096
1701834,0.0650096,0,0,0,0,0,0.0650096
1701840,0,0,0,0,0,0,0
1701843,0,0.00937672,0,0,0,0,0.00937672
1701853,0.0433397,0.0468836,0,0,0,0,0.0902233
1701865,0.0541746,0.0187534,0,0.0174448,0,0,0.0903729
1701884,0.0541746,0.0281302,0,0,0,0,0.0823048
1701894,0.0541746,0.0281302,0,0,0,0,0.0823048
1701905,0,0,0,0.0174448,0,0,0.0174448
1701915,0.0650096,0.00937672,0,0,0,0,0.0743863
1701932,0.0650096,0.00937672,0,0,0,0,0.0743863
1701934,0,0,0,0,0,0,0
1701950,0.0650096,0.0187534,0,0,0,0,0.083763
1701955,0.0650096,0.0187534,0,0,0,0,0.083763
1701966,0.108349,0.0187534,0,0,0,0,0.127103
1701975,0.108349,0.0187534,0,0,0,0,0.127103
1701985,0.0216699,0,0,0,0,0,0.0216699
1701995,0,0.0750138,0,0,0,0,0.0750138
1702005,0,0.0750138,0,0,0,0,0.0750138
1702015,0.0108349,0,0,0,0,0,0.0108349
1702025,0.0433397,0.0281302,0,0.0261673,0,0,0.0976371
1702048,0.0325048,0.0375069,0,0,0,0,0.0700117
1702059,0.0325048,0.0375069,0,0,0,0,0.0700117
1702069,0.0541746,0,0,0,0,0,0.0541746
1702079,0.0866794,0.0468836,0,0.0261673,0,0,0.15973
1702090,0.0866794,0.0468836,0,0.0261673,0,0,0.15973
1702100,0.0541746,0.0468836,0,0,0,0,0.101058
1702116,0,0.00937672,0,0,0,0,0.00937672
1702126,0.108349,0.0468836,0,0,0,0,0.155233
1702149,0.0216699,0,0,0,0,0,0.0216699
1702161,0.0433397,0.0281302,0,0,0,0,0.0714699
1702173,0.0433397,0.0281302,0,0,0,0,0.0714699
1702200,0.0216699,0,0,0,0,0,0.0216699
1702206,0.108349,0.0187534,0,0,0,0,0.127103
1702223,0.0216699,0,0,0,0,0,0.0216699
1702226,0.0325048,0,0,0.00872242,0,0,0.0412272
1702242,0.0433397,0.0656371,0,0,0,0,0.108977
1702251,0.0433397,0.0656371,0,0,0,0,0.108977
1702263,0.0108349,0.00937672,0,0.00872242,0,0,0.0289341
1702266,0.0541746,0.0281302,0,0,0,0,0.0823048
1702281,0.0541746,0.0281302,0,0,0,0,0.0823048
1702292,0.0866794,0.0375069,0,0,0,0,0.124186
1702308,0.0433397,0.0468836,0,0,0,0,0.0902233
1702318,0.0433397,0.0281302,0,0,0,0,0.0714699
1702328,0.0433397,0.0281302,0,0,0,0,0.0714699
1702338,0,0.0562603,0,0,0,0,0.0562603
1702348,0.0108349,0.0375069,0,0,0,0,0.0483418
1702358,0.0108349,0.0375069,0,0,0,0,0.0483418
1702368,0.0758445,0,0,0,0,0,0.0758445
1702378,0.0758445,0,0,0,0,0,0.0758445
1702388,0,0.00937672,0,0,0,0,0.00937672
1702398,0.0758445,0.0187534,0,0,0,0,0.0945979
1702409,0.0758445,0.0187534,0,0,0,0,0.0945979
1702421,0.0541746,0.00937672,0,0,0,0,0.0635514
1702431,0.0541746,0.00937672,0,0,0,0,0.0635514
1702441,0.0650096,0,0,0.0348897,0,0,0.0998992
1702452,0.0325048,0.0562603,0,0,0,0,0.0887651
1702463,0.0325048,0.0562603,0,0,0,0,0.0887651
1702473,0.0650096,0.00937672,0,0,0,0,0.0743863
1702483,0.0433397,0.0281302,0,0.0174448,0,0,0.0889147
1702499,0.0216699,0,0,0,0,0,0.0216699
1702521,0.0325048,0,0,0,0,0,0.0325048
1702531,0.0216699,0,0,0,0,0,0.0216699
1702541,0.0216699,0,0,0,0,0,0.0216699
1702568,0.0325048,0.0281302,0,0.00872242,0,0,0.0693574
1702574,0.0541746,0.0562603,0,0.0261673,0,0,0.136602
1702584,0.0541746,0.0187534,0,0,0,0,0.0729281
1702594,0.0541746,0.0187534,0,0,0,0,0.0729281
1702604,0.0650096,0.0375069,0,0.00872242,0,0,0.111239
1702614,0.0325048,0.0281302,0,0,0,0,0.0606349
1702631,0.0866794,0,0,0,0,0,0.0866794
1702641,0.0866794,0.00937672,0,0,0,0,0.0960561
1702651,0.0866794,0.00937672,0,0,0,0,0.0960561
1702661,0.0325048,0.0187534,0,0,0,0,0.0512582
1702685,0.0108349,0.00937672,0,0.00872242,0,0,0.0289341
1702695,0.0650096,0.0375069,0,0,0,0,0.102516
1702705,0.0650096,0.0375069,0,0,0,0,0.102516
1702715,0.0325048,0,0,0,0,0,0.0325048
1702725,0.0541746,0.0281302,0,0,0,0,0.0823048
1702735,0.0541746,0.0281302,0,0,0,0,0.0823048
1702745,0.119184,0,0,0,0,0,0.119184
1702755,0.119184,0,0,0,0,0,0.119184
1702765,0.0325048,0,0,0,0,0,0.0325048
1702775,0.0433397,0,0,0,0,0,0.0433397
1702791,0.0866794,0.0187534,0,0,0,0,0.105433
1702802,0.0108349,0,0,0,0,0,0.0108349
1702811,0.0108349,0,0,0,0,0,0.0108349
1702821,0.0433397,0.0750138,0,0,0,0,0.118353
1702838,0.0433397,0.0750138,0,0,0,0,0.118353
1702842,0,0.0468836,0,0,0,0,0.0468836
1702857,0.0758445,0.0656371,0,0,0,0,0.141482
1702866,0.0758445,0.0656371,0,0,0,0,0.141482
1702876,0.0650096,0.00937672,0,0,0,0,0.0743863
1702889,0,0.00937672,0,0,0,0,0.00937672
1702892,0,0,0,0,0,0,0
1702908,0.0216699,0,0,0,0,0,0.0216699
1702912,0.0216699,0,0,0,0,0,0.0216699
1702923,0.0325048,0,0,0.0348897,0,0,0.0673945
1702938,0.0433397,0,0,0.0174448,0,0,0.0607845
1702944,0.0433397,0,0,0.0174448,0,0,0.0607845
1702954,0.0325048,0.00937672,0,0,0,0,0.0418815
1702964,0.0108349,0,0,0,0,0,0.0108349
1702974,0.0108349,0,0,0,0,0,0.0108349
1702984,0.0758445,0.0656371,0,0,0,0,0.141482
1702994,0.0758445,0.0656371,0,0,0,0,0.141482
1703005,0.0216699,0.0468836,0,0,0,0,0.0685535
1703022,0.0108349,0.0281302,0,0,0,0,0.0389651
1703037,0.0108349,0.0468836,0,0,0,0,0.0577185
1703048,0.0325048,0,0,0,0,0,0.0325048
1703058,0.0325048,0,0,0,0,0,0.0325048
1703068,0.0216699,0.0281302,0,0,0,0,0.0498
1703078,0.0216699,0.0281302,0,0,0,0,0.0498
1703088,0,0,0,0,0,0,0
1703098,0.0650096,0.0468836,0,0,0,0,0.111893
1703109,0.0650096,0.0468836,0,0,0,0,0.111893
1703119,0.0541746,0.00937672,0,0,0,0,0.0635514
1703129,0.0541746,0.00937672,0,0,0,0,0.0635514
1703139,0.0433397,0,0,0,0,0,0.0433397
1703149,0,0,0,0,0,0,0
1703159,0,0,0,0,0,0,0
1703169,0.0650096,0.0375069,0,0,0,0,0.102516
1703179,0.0325048,0.0281302,0,0,0,0,0.0606349
1703189,0.0325048,0.0281302,0,0,0,0,0.0606349
1703194,0.0325048,0.0468836,0,0.0261673,0,0,0.105556
1703218,0.0541746,0.0375069,0,0,0,0,0.0916815
1703227,0.0325048,0,0,0,0,0,0.0325048
1703238,0.0325048,0,0,0,0,0,0.0325048
1703248,0.108349,0.0656371,0,0,0,0,0.173986
1703258,0.0433397,0.0187534,0,0,0,0,0.0620932
1703268,0.0433397,0.0187534,0,0,0,0,0.0620932
1703278,0.0325048,0.0468836,0,0,0,0,0.0793884
1703303,0.0325048,0.0468836,0,0,0,0,0.0793884
1703309,0.0650096,0.00937672,0,0,0,0,0.0743863
1703319,0.0650096,0.00937672,0,0,0,0,0.0743863
1703331,0,0.0187534,0,0,0,0,0.0187534
1703342,1.74442,3.76007,0,0,9.15454,-15,5.50449
1703351,1.74442,3.76007,0,0,9.15454,-15,5.50449
1703361,0.671765,1.97849,0.0088634,0,12.202,-14.9,2.65912
1703371,0.671765,1.97849,0.0088634,0,12.202,-14.9,2.65912
1703381,0.270873,0.60011,0,0.0959466,10.9931,-12.0232,0.96693
1703391,0.509242,1.39713,0,0.383787,13.882,-9.97258,2.29016
1703401,0.509242,1.39713,0,0.383787,13.882,-9.97258,2.29016
1703421,1.12683,3.24435,0.647028,4.16932,15.3464,0.7268,9.18752
1703424,1.1485,3.65692,0.948384,4.30888,14.5809,0.673531,10.0627
1703441,1.09433,3.12245,0.992701,4.902,14.6799,2.48914,10.1115
1703452,1.09433,3.12245,0.992701,4.902,14.6799,2.48914,10.1115
1703462,1.24602,3.67568,0.904067,4.63161,14.7198,0.880691,10.4574
1703472,1.3327,4.37893,0.93952,4.61416,14.915,-0.210307,11.2653
1703493,1.43021,4.70712,1.16111,5.73935,15.0623,0.877987,13.0378
1703499,1.39771,4.83839,1.30292,6.97794,15.6984,2.1128,14.517
1703509,1.39771,4.83839,1.30292,6.97794,15.6984,2.1128,14.517
1703520,1.3327,4.71649,1.49791,7.51,15.6004,2.94751,15.0571
1703531,1.3327,4.71649,1.49791,7.51,15.6004,2.94751,15.0571
1703543,1.35437,4.83839,1.3561,7.36172,15.9109,2.54021,14.9106
1703552,1.37604,4.95091,1.47132,7.64956,15.7839,2.71295,15.4478
1703563,1.37604,4.95091,1.47132,7.64956,15.7839,2.71295,15.4478
1703573,1.39771,5.06343,1.68405,8.52181,15.7549,3.37018,16.667
1703584,1.35437,5.04468,1.86131,9.54233,15.9686,4.21672,17.8027
1703594,1.35437,5.04468,1.86131,9.54233,15.9686,4.21672,17.8027
1703604,1.43021,5.08218,2.02972,10.3099,15.8234,4.63655,18.852
1703609,1.43021,5.08218,2.02972,10.3099,15.8234,4.63655,18.852
1703626,1.45188,5.25097,2.22471,11.4002,15.9567,5.10785,20.3278
1703629,1.50605,5.52289,2.40198,12.569,16.1181,5.41505,21.9999
1703639,1.50605,5.52289,2.40198,12.569,16.1181,5.41505,21.9999
1703671,1.46272,5.76669,2.51721,13.5285,16.4503,5.68179,23.2751
1703676,1.50605,6.06674,2.75652,14.5926,16.4481,5.88418,24.9219
1703680,1.57106,6.46994,2.87174,15.8399,16.6965,5.98295,26.7527
1703694,1.57106,6.46994,2.87174,15.8399,16.6965,5.98295,26.7527
1703704,1.52772,6.57308,3.0756,16.9826,16.8262,6.36956,28.159
1703714,1.53856,6.71373,3.13764,17.5421,16.9187,6.4431,28.9321
1703726,1.53856,6.71373,3.13764,17.5421,16.9187,6.4431,28.9321
1703735,1.51689,6.93878,3.19082,17.9197,17.0387,6.42027,29.5662
1703745,1.59273,7.10756,3.27946,18.3747,16.9745,6.4013,30.3545
1703755,1.59273,7.10756,3.27946,18.3747,16.9745,6.4013,30.3545
1703765,1.6144,7.17319,3.27059,19.0427,17.1465,6.52346,31.1009
1703775,1.6144,7.17319,3.27059,19.0427,17.1465,6.52346,31.1009
1703785,1.57106,7.10756,3.36809,19.1105,17.0738,6.64371,31.1572
1703795,1.54939,6.99504,3.36809,18.7523,16.9819,6.64081,30.6648
1703812,1.57106,6.96691,3.27946,18.4134,16.9775,6.52723,30.2309
1703822,1.52772,6.9294,3.25287,18.1133,16.9851,6.49277,29.8233
1703845,1.54939,6.72311,3.13764,17.9197,17.0098,6.53848,29.3299
1703863,1.54939,6.72311,3.13764,17.9197,17.0098,6.53848,29.3299
1703865,1.48439,6.65747,3.0756,17.5809,17.0829,6.5184,28.7983
1703875,1.45188,6.65747,3.05787,17.4647,17.1246,6.50317,28.6319
1703885,1.45188,6.65747,3.05787,17.4647,17.1246,6.50317,28.6319
1703895,1.51689,6.58246,3.05787,17.5518,17.0325,6.53645,28.709
1703905,1.43021,6.48869,3.12878,17.9391,17.1361,6.80429,28.9867
1703915,1.43021,6.48869,3.12878,17.9391,17.1361,6.80429,28.9867
1703925,1.37604,6.41368,3.19082,18.4425,17.2393,7.05753,29.423
1703935,1.37604,6.41368,3.19082,18.4425,17.2393,7.05753,29.423
1703946,1.32186,6.47932,3.28832,18.8297,17.2956,7.17776,29.9192
1703956,1.3652,6.59184,3.28832,18.8781,17.2759,7.07558,30.1235
1703966,1.3652,6.59184,3.28832,18.8781,17.2759,7.07558,30.1235
1703976,1.37604,6.65747,3.16423,18.9072,17.4593,6.99449,30.1049
1703986,1.37604,6.65747,3.16423,18.9072,17.4593,6.99449,30.1049
1703991,1.37604,6.58246,3.20855,18.8394,17.3607,7.04322,30.0065
1704006,1.40854,6.70436,3.19082,18.8975,17.3855,6.94115,30.2012
1704037,1.40854,6.70436,3.19082,18.8975,17.3855,6.94115,30.2012
1704044,1.46272,6.95753,3.26173,19.459,17.4144,6.88827,31.141
1704054,1.53856,7.34197,3.66058,21.5792,17.3811,7.19185,34.1203
1704064,1.53856,7.34197,3.66058,21.5792,17.3811,7.19185,34.1203
1704074,1.62524,7.97959,3.68717,22.0438,17.483,6.84554,35.3359
1704085,1.84194,8.5797,3.8024,22.9442,17.407,6.58827,37.1682
1704094,1.84194,8.5797,3.8024,22.9442,17.407,6.58827,37.1682
1704104,2.06947,9.23607,3.97967,24.6287,17.4223,6.50255,39.9139
1704114,4.7457,10.2113,4.39625,26.0905,14.9415,5.12607,45.4437
1704124,4.7457,10.2113,4.39625,26.0905,14.9415,5.12607,45.4437
1704134,3.54302,10.0143,4.5292,26.5843,15.9648,5.89516,44.6708
1704156,2.67623,10.08,4.67101,26.7101,16.6768,6.32965,44.1374
1704166,3.12046,10.4644,5.18509,26.7489,15.8768,6.04664,45.5188
1704172,3.12046,10.4644,5.18509,26.7489,15.8768,6.04664,45.5188
1704186,4.73486,11.0552,11.0704,28.0752,10.6147,6.37716,54.9356
1704196,4.73486,11.0552,11.0704,28.0752,10.6147,6.37716,54.9356
1704206,4.59401,11.1583,8.79249,26.8069,11.9659,5.79741,51.3517
1704216,4.46399,11.2521,8.72159,25.3257,11.7517,5.52553,49.7634
1704233,4.68069,11.0739,8.82795,23.9801,11.0915,5.26745,48.5626
1704242,4.81071,10.6332,8.1366,22.3343,10.9007,4.90919,45.9148
1704252,4.81071,10.6332,8.1366,22.3343,10.9007,4.90919,45.9148
1704263,4.9949,10.305,7.99479,21.0467,10.3526,4.64855,44.3414
1704273,4.9949,10.305,7.99479,21.0467,10.3526,4.64855,44.3414
1704283,5.02741,10.1925,8.42023,19.9527,9.57588,4.52588,43.5929
1704293,5.23327,10.2956,9.44838,19.2847,8.41507,4.47479,44.262
1704302,5.23327,10.2956,9.44838,19.2847,8.41507,4.47479,44.262
1704313,5.34162,10.23,9.91814,18.3554,7.5981,4.34548,43.8451
1704323,5.34162,9.97683,10.3081,17.1259,6.69724,4.25082,42.7524
1704346,5.34162,9.97683,10.3081,17.1259,6.69724,4.25082,42.7524
1704349,5.4608,9.53613,10.707,16.6598,5.91789,4.37988,42.3637
1704362,5.4608,9.53613,10.707,16.6598,5.91789,4.37988,42.3637
1704366,5.48247,9.06729,11.7529,17.3872,5.27537,5.00929,43.6899
1704375,5.40663,8.61721,12.914,17.881,4.56147,5.61297,44.8188
1704407,5.30911,8.28902,13.9155,17.8713,3.82047,6.01147,45.385
1704412,5.28744,7.93271,15.1741,17.8326,2.8683,6.42047,46.2269
1704415,5.28744,7.93271,15.1741,17.8326,2.8683,6.42047,46.2269
1704425,5.15742,7.64203,16.2555,17.7745,2.13734,6.80038,46.8294
1704448,5.09242,7.26696,16.4682,17.6583,1.80951,7.02379,46.4859
1704464,5.00574,7.03254,16.6277,17.6486,1.64511,7.20229,46.3147
1704475,4.9624,6.82625,17.2816,18.0456,1.39437,7.49381,47.1158
1704486,4.94073,6.58246,17.6602,18.123,1.11219,7.69241,47.3064
1704496,4.94073,6.58246,17.6602,18.123,1.11219,7.69241,47.3064
1704508,4.87572,6.43243,17.7767,17.7938,0.839329,7.76335,46.8787
1704518,4.87572,6.43243,17.7767,17.7938,0.839329,7.76335,46.8787
1704528,4.61568,6.123,17.7476,17.5712,0.722432,8.00525,46.0574
1704538,4.40982,5.7198,18.0777,17.6874,0.500968,8.37856,45.8946
1704547,4.40982,5.7198,18.0777,17.6874,0.500968,8.37856,45.8946
1704558,4.35564,5.40099,18.1553,17.6002,0.269291,8.56878,45.5122
1704575,4.17145,5.26034,17.9515,17.4356,0.319669,8.68673,44.8189
1704585,4.0956,5.24159,17.9223,17.8519,0.596073,8.79059,45.1115
1704595,4.0956,5.24159,17.9223,17.8519,0.596073,8.79059,45.1115
1704609,4.0956,5.24159,18.1456,18.1811,0.646815,8.86571,45.6639
1704615,4.13894,5.38224,18.2621,18.1617,0.621882,8.78311,45.945
